step,layer_idx,phase,t_ns,allocated_gb,reserved_gb,max_allocated_gb
1,29,bwd_post,10206408667305910,16.583001088,26.136805376,18.092645376
1,28,bwd_pre,10206408667570013,16.541099008,26.136805376,18.092645376
1,28,bwd_post,10206408714967206,16.74989568,26.136805376,18.914387968
1,27,bwd_pre,10206408715257668,16.704811008,26.136805376,18.914387968
1,27,bwd_post,10206408763038172,16.91360768,26.136805376,19.078099968
1,26,bwd_pre,10206408763319647,16.868523008,26.136805376,19.078099968
1,26,bwd_post,10206408812132045,17.07731968,26.136805376,19.241811968
1,25,bwd_pre,10206408812414462,17.032235008,26.136805376,19.241811968
1,25,bwd_post,10206408860380816,17.24103168,26.136805376,19.405523968
1,24,bwd_pre,10206408860663940,17.195947008,26.136805376,19.405523968
1,24,bwd_post,10206408909429157,17.40474368,26.136805376,19.569235968
1,23,bwd_pre,10206408909719290,17.359659008,26.136805376,19.569235968
1,23,bwd_post,10206408958533758,17.56845568,26.136805376,19.732947968
1,22,bwd_pre,10206408958821844,17.523371008,26.136805376,19.732947968
1,22,bwd_post,10206409007020219,17.73216768,26.136805376,19.896659968
1,21,bwd_pre,10206409007301790,17.687083008,26.136805376,19.896659968
1,21,bwd_post,10206409055724411,17.89587968,26.136805376,20.060371968
1,20,bwd_pre,10206409056018500,17.850795008,26.136805376,20.060371968
1,20,bwd_post,10206409103848367,18.05959168,26.136805376,20.224083968
1,19,bwd_pre,10206409104133951,18.014507008,26.136805376,20.224083968
1,19,bwd_post,10206409152875382,18.22330368,26.136805376,20.387795968
1,18,bwd_pre,10206409153161425,18.178219008,26.136805376,20.387795968
1,18,bwd_post,10206409200669407,18.38701568,26.136805376,20.551507968
1,17,bwd_pre,10206409200947478,18.341931008,26.136805376,20.551507968
1,17,bwd_post,10206409249079164,18.55072768,26.136805376,20.715219968
1,16,bwd_pre,10206409249372481,18.505643008,26.136805376,20.715219968
1,16,bwd_post,10206409297511103,18.71443968,26.136805376,20.878931968
1,15,bwd_pre,10206409297805966,18.669355008,26.136805376,20.878931968
1,15,bwd_post,10206409345645006,18.87815168,26.136805376,21.042643968
1,14,bwd_pre,10206409345927566,18.833067008,26.136805376,21.042643968
1,14,bwd_post,10206409394370062,19.04186368,26.136805376,21.206355968
1,13,bwd_pre,10206409394653159,18.996779008,26.136805376,21.206355968
1,13,bwd_post,10206409442267872,19.20557568,26.136805376,21.370067968
1,12,bwd_pre,10206409442548437,19.160491008,26.136805376,21.370067968
1,12,bwd_post,10206409491127598,19.36928768,26.136805376,21.533779968
1,11,bwd_pre,10206409491406544,19.324203008,26.136805376,21.533779968
1,11,bwd_post,10206409539446710,19.53299968,26.136805376,21.697491968
1,10,bwd_pre,10206409539732996,19.487915008,26.136805376,21.697491968
1,10,bwd_post,10206409587648243,19.69671168,26.136805376,21.861203968
1,9,bwd_pre,10206409587924689,19.651627008,26.136805376,21.861203968
1,9,bwd_post,10206409636337427,19.86042368,26.136805376,22.024915968
1,8,bwd_pre,10206409636616395,19.815339008,26.136805376,22.024915968
1,8,bwd_post,10206409684447914,20.02413568,26.136805376,22.188627968
1,7,bwd_pre,10206409684726330,19.979051008,26.136805376,22.188627968
1,7,bwd_post,10206409733254409,20.18784768,26.136805376,22.352339968
1,6,bwd_pre,10206409733537289,20.142763008,26.136805376,22.352339968
1,6,bwd_post,10206409781112356,20.35155968,26.136805376,22.516051968
1,5,bwd_pre,10206409781393830,20.306475008,26.136805376,22.516051968
1,5,bwd_post,10206409830375724,20.51527168,26.136805376,22.679763968
1,4,bwd_pre,10206409830653700,20.470187008,26.136805376,22.679763968
1,4,bwd_post,10206409878825382,20.67898368,26.136805376,22.843475968
1,3,bwd_pre,10206409879117841,20.633899008,26.136805376,22.843475968
1,3,bwd_post,10206409927017931,20.84269568,26.136805376,23.007187968
1,2,bwd_pre,10206409927299261,20.797611008,26.136805376,23.007187968
1,2,bwd_post,10206409975912183,21.00640768,26.136805376,23.170899968
1,1,bwd_pre,10206409976203778,20.961323008,26.136805376,23.170899968
1,1,bwd_post,10206410023772757,21.17011968,26.136805376,23.334611968
1,0,bwd_pre,10206410024063381,21.125035008,26.136805376,23.334611968
1,0,bwd_post,10206410072080465,20.97847296,26.136805376,23.334611968
